suite,condition,noise_type,noise_level,seed,train_n,test_n,method,n,success_rate,mean_final_error,p95_final_error,mean_reward,mean_regret,p95_regret,repair_accuracy,mechanism_accuracy,unknown_reject_rate
probe_noise_taxonomy,sign_flip,sign_flip,0.05,7103,0,850,mechanism_first,850,0.9905882352941177,0.0112799021417538,0.010409468748759032,-0.03292683602289193,0.010948099684703195,0.0,0.9611764705882353,0.9611764705882353,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.05,7104,0,850,mechanism_first,850,0.9929411764705882,0.007960391368085207,0.009919518438085473,-0.029518536664622688,0.007620162467516628,0.0,0.9611764705882353,0.9611764705882353,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.1,7100,0,850,mechanism_first,850,0.9811764705882353,0.019961634043045177,0.011519981633226428,-0.042977165471534906,0.021222570222827825,0.008476430893829719,0.9223529411764706,0.9223529411764706,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.1,7101,0,850,mechanism_first,850,0.9741176470588235,0.02681320782912154,0.01521595842929735,-0.05072817019080563,0.029047709511318465,0.0188476760179499,0.9058823529411765,0.9058823529411765,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.1,7102,0,850,mechanism_first,850,0.9741176470588235,0.026053162603416502,0.016089064809016396,-0.04962807201869755,0.02800102979801811,0.02154536836569913,0.9023529411764706,0.9023529411764706,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.1,7103,0,850,mechanism_first,850,0.9741176470588235,0.028401004281118407,0.017500488163388783,-0.0526751391689419,0.030994498164590944,0.07584745006383148,0.9,0.9,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.1,7104,0,850,mechanism_first,850,0.9752941176470589,0.026960798180120295,0.013665954943567371,-0.05070443985614285,0.028853436035366744,0.015588842014023697,0.9047058823529411,0.9047058823529411,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.2,7100,0,850,mechanism_first,850,0.9647058823529412,0.03698439224497582,0.02196294216359762,-0.06283025336040435,0.041117014136623393,0.08003154304937109,0.8388235294117647,0.8388235294117647,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.2,7101,0,850,mechanism_first,850,0.9564705882352941,0.04557377727690749,0.030378484471758394,-0.07193195794605159,0.05024037903042291,0.08595384284269723,0.82,0.82,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.2,7102,0,850,mechanism_first,850,0.9623529411764706,0.03869881837281506,0.02779031238964247,-0.06602792876373749,0.0442085821444635,0.08434493734982373,0.7976470588235294,0.7976470588235294,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.2,7103,0,850,mechanism_first,850,0.9552941176470588,0.04662794532831157,0.04036639895693461,-0.07401081989335563,0.05221873392556244,0.09487444619068698,0.8211764705882353,0.8211764705882353,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.2,7104,0,850,mechanism_first,850,0.9552941176470588,0.04813915295994449,0.04244189567584955,-0.07534907033421653,0.05336756873012667,0.0968444861909683,0.8164705882352942,0.8164705882352942,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.35,7100,0,850,mechanism_first,850,0.9235294117647059,0.07795354725466892,1.0,-0.11062779001576538,0.08874733239429346,1.0853587948916363,0.6705882352941176,0.6705882352941176,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.35,7101,0,850,mechanism_first,850,0.9235294117647059,0.07862302927866115,1.0,-0.11175337867718053,0.08958775571160932,1.0853587948916363,0.6658823529411765,0.6658823529411765,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.35,7102,0,850,mechanism_first,850,0.9235294117647059,0.0793347902180426,1.0,-0.11202493661652646,0.09021909244153287,1.0853587948916363,0.6858823529411765,0.6858823529411765,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.35,7103,0,850,mechanism_first,850,0.9352941176470588,0.06563060346803853,1.0,-0.09824958504388115,0.07611706627175231,1.0853587948916363,0.6882352941176471,0.6882352941176471,0.0
probe_noise_taxonomy,sign_flip,sign_flip,0.35,7104,0,850,mechanism_first,850,0.9164705882352941,0.08392640776592661,1.0,-0.11702518985970894,0.09522993365543307,1.0853587948916363,0.6752941176470588,0.6752941176470588,0.0
